clear_station_name,lat,long
varel(oldb),53.39406,8.13786
norden,53.59566,7.20185
bremen-sebaldsbrück,53.06337,8.90267
unterlüß,52.85041,10.29124
celle,52.62515,10.08621
loßburg-rodt,45.94557,4.71719
alpirsbach,48.3447,8.40123
schenkenzell,48.31131,8.37272
schiltach mitte,48.29033,8.34258
schiltach,48.29033,8.34258
halbmeil,48.29045,8.27062
wolfach,48.30289,8.22076
warburg(westf),51.53261,9.09653
"falkenau gewerbegebiet, flöha",50.85567,13.10143
"kleinschirma gasthof, oberschöna",50.90657,13.28984
oberharmersbach dorf,48.37405,8.12759
kirnbach-grün,48.36208,8.10357
unterharmersbach,48.35461,8.0886
horb,48.44542,8.69146
"ederbringhausen burg hessenstein, vöhl",51.11758,8.8766
"ederbringhausen bahnhof, vöhl",51.13039,8.87273
"schmittlotheim, vöhl",51.15304,8.90162
"herzhausen nationalparkzentrum, vöhl",51.17508,8.89192
"thalitter (bus), vöhl",51.21742,8.89415
"schmittlotheim bahnhof, vöhl",51.15304,8.90162
bremen-schönebeck,53.18028,8.64797
seubersdorf,49.16216,11.62577
berg(pfalz),48.98267,8.20693
neuburg(rhein),48.98416,8.2501
hagenbach,49.02007,8.24957
maximiliansau-im rüsten,49.03488,8.28209
ochtrup,52.21071,7.18878
bohmte,52.36815,8.31361
elsterwerda,51.45622,13.52441
rotenhain,50.59984,7.88185
enspel,50.617,7.88441
büdingen(westerw),50.62654,7.89411
nistertal-bad marienberg,50.6391,7.94541
unnau-korb,50.65492,7.8885
hachenburg,50.66186,7.82269
hattert,50.66232,7.76277
ingelbach,50.68481,7.70419
altenkirchen(westerwald),50.68653,7.63962
bruchenbrücken,50.30302,8.79307
bochum-dahlhausen,51.42642,7.14434
markkleeberg-gaschwitz,51.25483,12.38008
"albtalbahnhof, karlsruhe",48.99366,8.39684
gronau(westf),52.08286,9.76227
oschatz,51.30023,13.10468
dessau hbf,51.83575,12.24279
roßlau(elbe),51.88395,12.23964
"schulzentrum, heusweiler",49.33333,6.92315
"mühlenstr. walpershofen, riegelsberg",49.32563,6.92173
"walpershofen mitte, riegelsberg",49.32145,6.91796
"walpershofen/etzenhofen, riegelsberg",49.31776,6.91432
"gisorsstr., riegelsberg",49.31759,6.93838
"güchenbach, riegelsberg",49.31509,6.94011
"riegelsberghalle, riegelsberg",49.30859,6.94021
"kirchstr., riegelsberg",49.30654,6.94394
"rathaus, riegelsberg",49.30116,6.94507
"wolfskaulstr., riegelsberg",49.29699,6.93925
"riegelsberg süd, riegelsberg",49.30211,6.94383
potsdam griebnitzsee,52.39494,13.12848
spaichingen,48.07269,8.74004
oberndorf(neckar),48.52801,8.92757
priemerburg,53.79228,12.227
dorsten,51.65905,6.96579
monsheim,49.63646,8.20451
pforzheim hbf,48.89011,8.70013
herrnburg,53.83549,10.76088
lüdersdorf(meckl),53.83116,10.811
schönberg(meckl),47.18638,11.40611
grieben(meckl),53.84142,11.04861
grevesmühlen,53.86108,11.1906
plüschow,53.83117,11.27259
bobitz,53.80422,11.36166
moers,51.45259,6.62527
rottenbach,48.20594,13.68053
herbertingen,48.06154,9.43838
ribnitz-damgarten west,54.24368,12.43141
dietzelbach,50.00954,8.77705
etzenbach,48.79706,11.84288
staufen süd,47.3823,8.16561
staufen,47.3823,8.16561
oberkrozingen,47.9141,7.72458
bad krozingen ost,47.91826,7.70303
bad neuenahr,50.5457,7.15353
grünberg(oberhess),50.59362,8.9562
allensbach,47.7156,9.06645
quedlinburg,51.79324,11.13859
ahaus,52.07261,7.00782
straßgräbchen-bernsdorf,51.3523,14.06267
wiednitz,51.38754,14.02932
dortmund-hörde,51.49043,7.49984
hohenebra ort,51.30526,10.8153
niederspier,51.28926,10.84648
wasserthaleben,51.2586,10.89242
greußen,51.23141,10.94536
gangloffsömmern,51.19034,10.94168
straußfurt,51.16268,10.99166
plauen(vogtl) ob bf,50.50545,12.12888
